,Volume,dfMLRPerDiff,WinReal,Strategy,Confidence
2022-10-04,-0.602,-0.0623554833874802,True,Sell,0.6142857142857143
2022-10-05,0.0093633513450622,-0.0807849500279158,False,Buy,0.3302325581395349
2022-10-06,-0.602,-0.0463388739945941,False,Sell,0.5523809523809524
2022-10-07,0.0164192299842834,-0.0410613275553094,False,Buy,0.3953488372093023
2022-10-08,-0.602,-0.025671498055738,True,Sell,0.4714285714285714
2022-10-09,-0.602,-0.0492505014145069,False,Sell,0.5666666666666667
2022-10-10,0.0501514058113098,-0.0143684591555015,False,Buy,0.6325581395348837
2022-10-11,0.0364563446044922,0.0230189136907401,True,Buy,0.5302325581395348
2022-10-12,0.0271585564613342,0.012222850037133,False,Buy,0.4558139534883721
2022-10-13,-0.602,0.0248119931913601,False,Buy,0.3813953488372093
2022-10-14,0.0426255445480346,0.0227029356165104,False,Buy,0.5813953488372093
2022-10-15,-0.602,0.0184245214540565,True,Buy,0.3395348837209302
2022-10-16,0.0199510436058044,-0.0284970190389379,True,Buy,0.40930232558139534
2022-10-17,-0.0172289032936096,-0.046008987495719,False,Sell,0.5476190476190477
2022-10-18,0.0514969210624695,-0.0068795355220532,False,Buy,0.6372093023255814
2022-10-19,-0.602,0.0440351368820499,False,Buy,0.4418604651162791
2022-10-20,0.0142599325180053,0.0576677495679736,True,Buy,0.4883720930232558
2022-10-21,-0.602,0.0234625333813387,True,Buy,0.3627906976744186
2022-10-22,0.0421871523857116,0.0258259756064958,True,Buy,0.5720930232558139
2022-10-23,-0.602,0.0074177649016089,False,Buy,0.3023255813953488
2022-10-24,-0.0142895598411559,0.0215826030300285,True,Buy,0.3488372093023256
2022-10-25,-0.602,-0.0023209408774085,True,Sell,0.36666666666666664
2022-10-26,-0.602,-0.0060567743504955,False,Sell,0.40476190476190477
2022-10-27,-0.0028713960647582,0.0256011458362745,True,Buy,0.386046511627907
2022-10-28,0.0373334865570068,-0.0083837096668504,True,Buy,0.5395348837209303
2022-10-29,-0.602,-0.0721796747940006,True,Sell,0.6476190476190476
2022-10-30,0.0491434316635132,-0.0906125017075482,True,Buy,0.6186046511627907
2022-10-31,0.0215841512680053,-0.0941957364306185,False,Buy,0.4186046511627907
2022-11-01,-0.0312370080947875,-0.0686658153819261,False,Sell,0.6190476190476191
2022-11-02,-0.0449820179939269,-0.0308714192189639,True,Sell,0.6571428571428571
2022-11-03,-0.602,-0.0692672906996393,True,Sell,0.6285714285714286
2022-11-04,-0.602,-0.1786963079715942,False,Sell,0.9476190476190476
2022-11-05,-0.602,-0.1568377932390646,False,Sell,0.9142857142857143
2022-11-06,-0.602,-0.1024619323485011,True,Sell,0.7666666666666667
2022-11-07,-0.0039402861595153,-0.1771948899938801,False,Sell,0.9428571428571428
2022-11-08,0.0072457771301269,-0.0446798274585424,False,Buy,0.3116279069767442
2022-11-09,-0.0416833777427673,0.1914856585543651,True,Buy,0.8418604651162791
2022-11-10,0.0400302391052246,0.0187096696178237,False,Buy,0.5627906976744186
2022-11-11,0.0451041440963745,0.0531214327399811,False,Buy,0.5953488372093023
2022-11-12,-0.0024051089286803,0.1816112945086561,False,Buy,0.8372093023255814
2022-11-13,0.0558832864761352,0.2317338633169303,True,Buy,0.8930232558139535
2022-11-14,-0.602,0.1936296248617488,True,Buy,0.8465116279069768
2022-11-15,0.0582488160133362,0.1459713613151583,False,Buy,0.786046511627907
2022-11-16,0.0415942053794861,0.1959027553903709,True,Buy,0.8558139534883721
2022-11-17,-0.602,0.1921340026698452,False,Buy,0.8465116279069768
2022-11-18,0.0351365189552307,0.1891413830093804,False,Buy,0.8418604651162791
2022-11-19,-0.602,0.2021001012972223,False,Buy,0.8651162790697674
2022-11-20,0.0527423005104065,0.2719013314977123,True,Buy,0.9209302325581395
2022-11-21,-0.602,0.2507476595818909,True,Buy,0.9023255813953488
2022-11-22,-0.0086994190216064,0.1152883142950611,True,Buy,0.7255813953488373
2022-11-23,-0.602,0.0740464424804741,True,Buy,0.586046511627907
2022-11-24,-0.602,0.0554770528295989,True,Buy,0.4744186046511628
2022-11-25,0.0358771066665649,0.0250222347434825,True,Buy,0.5209302325581395
2022-11-26,-0.602,-0.0266965762368622,False,Sell,0.47619047619047616
2022-11-27,-0.602,-0.0062114131036083,True,Sell,0.4095238095238095
2022-11-28,-0.602,-0.0665008159740511,True,Sell,0.6190476190476191
2022-11-29,-0.602,-0.0988286587000674,True,Sell,0.7428571428571429
2022-11-30,-0.602,-0.1584664376029891,True,Sell,0.9238095238095239
2022-12-01,0.0036315302848816,-0.2283768126630087,False,Buy,0.29767441860465116
2022-12-02,-0.602,-0.2132817813120032,False,Sell,0.9809523809523809
2022-12-03,-0.602,-0.1862299104093614,True,Sell,0.9571428571428572
2022-12-04,-0.602,-0.2022129158134428,False,Sell,0.9666666666666667
2022-12-05,0.0035344343185425,-0.1756919528969142,False,Buy,0.28837209302325584
2022-12-06,-0.0084229130744933,-0.1541193376123913,False,Sell,0.9047619047619048
2022-12-07,-0.602,-0.1179079962496184,True,Sell,0.8047619047619048
2022-12-08,-0.602,-0.1352755290394243,False,Sell,0.8523809523809524
2022-12-09,0.0435000638961792,-0.1001063385178587,False,Buy,0.586046511627907
2022-12-10,-0.602,-0.0829127825166723,False,Sell,0.6904761904761905
2022-12-11,-0.602,-0.0558397107178705,False,Sell,0.5857142857142857
2022-12-12,0.0586870889663696,-0.0435388600741475,True,Buy,0.6837209302325581
2022-12-13,-0.602,-0.0787567521220297,False,Sell,0.6666666666666666
2022-12-14,-0.0139694828987121,-0.0489439521916882,False,Sell,0.5619047619047619
2022-12-15,0.0327656846046447,-0.0055537135058056,False,Buy,0.4790697674418605
2022-12-16,-0.602,0.0880353101117696,True,Buy,0.6372093023255814
2022-12-17,-0.602,0.0865071776449517,False,Buy,0.6372093023255814
2022-12-18,-0.602,0.1549866728322029,False,Buy,0.7953488372093023
2022-12-19,-0.602,0.1937600665453296,True,Buy,0.8511627906976744
2022-12-20,-0.602,0.1541021636284565,False,Buy,0.7953488372093023
2022-12-21,0.0454049091339111,0.1714989172818539,True,Buy,0.813953488372093
2022-12-22,-0.0337322969436645,0.1605974227766551,False,Buy,0.8093023255813954
