,Volume,dfMLRPerDiff,WinReal,Strategy,Confidence
2022-09-14,-0.602,-0.0402731972594521,False,Sell,0.6188340807174888
2022-09-15,-0.602,0.0001091455819588,True,Buy,0.28217821782178215
2022-09-16,0.0153254251480102,-0.0219479427305437,True,Buy,0.3564356435643564
2022-09-17,-0.602,-0.0480683973442795,False,Sell,0.6322869955156951
2022-09-18,0.052082179069519,0.0439892378145876,True,Buy,0.6485148514851485
2022-09-19,0.0423642973899841,0.0290784480097352,False,Buy,0.5742574257425742
2022-09-20,-0.602,0.0563024013197215,False,Buy,0.4900990099009901
2022-09-21,-0.602,0.0594871152702976,True,Buy,0.5
2022-09-22,0.0454909782409668,0.0091371496709062,True,Buy,0.6138613861386139
2022-09-23,-0.602,0.0040774892811707,False,Buy,0.29207920792079206
2022-09-24,0.0145136098861694,0.0409532020422853,False,Buy,0.40594059405940597
2022-09-25,0.0242388229370117,0.0412816055313212,True,Buy,0.40594059405940597
2022-09-26,-0.0138167757987975,0.0428533893830878,False,Buy,0.4158415841584158
2022-09-27,-0.007532956123352,0.0582464960638433,False,Buy,0.4900990099009901
2022-09-28,0.0352186541557312,0.0651295037715693,True,Buy,0.5445544554455446
2022-09-29,0.0135851483345031,0.0596956591254167,False,Buy,0.504950495049505
2022-09-30,0.0402461867332458,0.0691716546320269,False,Buy,0.5643564356435643
2022-10-01,-0.0183272976875304,0.071828162808706,False,Buy,0.5693069306930693
2022-10-02,0.0013927798271179,0.0911156295848607,True,Buy,0.6584158415841584
2022-10-03,0.0423183422088623,0.056968291768884,True,Buy,0.5693069306930693
2022-10-04,-0.602,0.0322891826810329,False,Buy,0.38613861386138615
2022-10-05,0.0093633513450622,0.0326021094114512,False,Buy,0.38613861386138615
2022-10-06,-0.602,0.0289054692988495,False,Buy,0.3712871287128713
2022-10-07,0.0164192299842834,0.0251758156482364,False,Buy,0.3712871287128713
2022-10-08,-0.602,0.0211743354028819,True,Buy,0.3316831683168317
2022-10-09,-0.602,0.0176181679059113,False,Buy,0.32673267326732675
2022-10-10,0.0501514058113098,0.073822287329446,False,Buy,0.6435643564356436
2022-10-11,0.0364563446044922,0.1015562663862019,False,Buy,0.7128712871287128
2022-10-12,0.0271585564613342,0.1015973620495998,False,Buy,0.7128712871287128
2022-10-13,-0.602,0.1060131037115446,False,Buy,0.7277227722772277
2022-10-14,0.0426255445480346,0.1161952321780688,False,Buy,0.7475247524752475
2022-10-15,-0.602,0.1305134518829882,True,Buy,0.7673267326732673
2022-10-16,0.0199510436058044,0.1041701079755015,True,Buy,0.7227722772277227
2022-10-17,-0.0172289032936096,0.1025907602421316,False,Buy,0.7178217821782178
2022-10-18,0.0514969210624695,0.1171019734846483,False,Buy,0.7475247524752475
2022-10-19,-0.602,0.1546713168816182,False,Buy,0.8366336633663366
2022-10-20,0.0142599325180053,0.1819125013150218,True,Buy,0.8910891089108911
2022-10-21,-0.602,0.1133701532906685,True,Buy,0.7376237623762376
2022-10-22,0.0421871523857116,0.1108899966960994,True,Buy,0.7277227722772277
2022-10-23,-0.602,0.0956448112876557,False,Buy,0.693069306930693
2022-10-24,-0.0142895598411559,0.0891902824011909,True,Buy,0.6534653465346535
2022-10-25,-0.602,-0.0388557797745202,True,Sell,0.6143497757847534
2022-10-26,-0.602,-0.0404676525903782,False,Sell,0.6233183856502242
2022-10-27,-0.0028713960647582,-0.0168071448969249,True,Sell,0.5336322869955157
2022-10-28,0.0373334865570068,-0.0619545170804224,True,Buy,0.5247524752475248
2022-10-29,-0.602,-0.108157104806445,False,Sell,0.7937219730941704
2022-10-30,0.0491434316635132,-0.0705587191470236,True,Buy,0.6336633663366337
2022-10-31,0.0215841512680053,-0.0765482611607012,False,Buy,0.39603960396039606
2022-11-01,-0.0312370080947875,-0.0672990954555656,False,Sell,0.6636771300448431
2022-11-02,-0.0449820179939269,-0.0349698359715802,True,Sell,0.695067264573991
2022-11-03,-0.602,-0.0426854476568966,True,Sell,0.6278026905829597
2022-11-04,-0.602,-0.1165952931226427,True,Sell,0.820627802690583
2022-11-05,-0.602,-0.1292807303639143,False,Sell,0.8609865470852018
2022-11-06,-0.602,-0.0826990423333593,True,Sell,0.7174887892376681
2022-11-07,-0.0039402861595153,-0.0900208184644322,False,Sell,0.7309417040358744
2022-11-08,0.0072457771301269,-0.0117097396336671,False,Buy,0.3069306930693069
2022-11-09,-0.0416833777427673,0.1661591971098381,True,Buy,0.8564356435643564
2022-11-10,0.0400302391052246,-0.0141960511080945,False,Buy,0.5544554455445545
2022-11-11,0.0451041440963745,0.0278504922554232,False,Buy,0.6138613861386139
2022-11-12,-0.0024051089286803,0.0730863162536963,False,Buy,0.5841584158415841
2022-11-13,0.0558832864761352,0.1031452827321344,True,Buy,0.7178217821782178
2022-11-14,-0.602,0.0883360970158146,True,Buy,0.6435643564356436
2022-11-15,0.0582488160133362,0.0586081177613078,False,Buy,0.7079207920792079
2022-11-16,0.0415942053794861,0.0891845452922639,False,Buy,0.6534653465346535
2022-11-17,-0.602,0.1149726457734994,True,Buy,0.7425742574257426
2022-11-18,0.0351365189552307,0.0974399254557414,True,Buy,0.693069306930693
2022-11-19,-0.602,0.1114863488045714,False,Buy,0.7326732673267327
2022-11-20,0.0527423005104065,0.1708200704365097,False,Buy,0.8712871287128713
2022-11-21,-0.602,0.2045128566745604,True,Buy,0.9207920792079208
2022-11-22,-0.0086994190216064,0.1483403448864717,True,Buy,0.8168316831683168
2022-11-23,-0.602,0.1030797046430358,False,Buy,0.7178217821782178
2022-11-24,-0.602,0.1111961267206631,False,Buy,0.7326732673267327
2022-11-25,0.0358771066665649,0.1101975185317327,False,Buy,0.7277227722772277
2022-11-26,-0.602,0.1214872848956503,False,Buy,0.7574257425742574
2022-11-27,-0.602,0.1025605019192159,False,Buy,0.7178217821782178
2022-11-28,-0.602,0.1119760400017328,True,Buy,0.7326732673267327
2022-11-29,-0.602,0.0926453908778641,True,Buy,0.6732673267326733
2022-11-30,-0.602,0.0488140526467049,False,Buy,0.4504950495049505
2022-12-01,0.0036315302848816,0.0333493903004897,True,Buy,0.38613861386138615
2022-12-02,-0.602,-0.0022952379555332,True,Sell,0.43946188340807174
2022-12-03,-0.602,-0.0066273930385343,True,Sell,0.47085201793721976
2022-12-04,-0.602,-0.0247419399259835,False,Sell,0.5605381165919282
2022-12-05,0.0035344343185425,-0.0076764226976711,False,Buy,0.30198019801980197
2022-12-06,-0.0084229130744933,-0.0034325745066705,False,Sell,0.5246636771300448
2022-12-07,-0.602,0.0130968446549797,True,Buy,0.3069306930693069
2022-12-08,-0.602,-0.0074801161344391,False,Sell,0.47085201793721976
2022-12-09,0.0435000638961792,0.0028695630331538,True,Buy,0.594059405940594
2022-12-10,-0.602,-0.0063122552791519,False,Sell,0.45739910313901344
2022-12-11,-0.602,0.0030838881731765,False,Buy,0.2871287128712871
2022-12-12,0.0586870889663696,0.006004059443323,True,Buy,0.7079207920792079
2022-12-13,-0.602,-0.0133634684466323,False,Sell,0.5112107623318386
2022-12-14,-0.0139694828987121,0.0017751080967822,False,Buy,0.2871287128712871
2022-12-15,0.0327656846046447,0.0280776243831972,False,Buy,0.48514851485148514
2022-12-16,-0.602,0.1676864974306744,True,Buy,0.8613861386138614
2022-12-17,-0.602,0.1619977167751494,False,Buy,0.8415841584158416
2022-12-18,-0.602,0.1715223297133703,False,Buy,0.8712871287128713
2022-12-19,-0.602,0.2388547878092344,True,Buy,0.9603960396039604
2022-12-20,-0.602,0.2168957399386337,False,Buy,0.9405940594059405
2022-12-21,0.0454049091339111,0.2447354602726368,True,Buy,0.9653465346534653
2022-12-22,-0.0337322969436645,0.2341786311448996,True,Buy,0.9504950495049505
2022-12-23,-0.602,0.2133899856292789,False,Buy,0.9405940594059405
